timestamp,open,high,low,close,volume
2025-02-28,11910.82,11910.82,11655.51,11695.45,1536941.0
2025-03-03,11695.45,11695.45,11555.24,11587.55,2058776.0
2025-03-04,11587.55,11587.55,11465.44,11494.95,1366146.0
2025-03-05,11494.95,11579.46,11494.95,11550.93,1303633.0
2025-03-06,11550.93,11658.72,11550.93,11636.99,1753251.0
2025-03-07,11636.99,11701.93,11584.88,11617.38,2095134.0
2025-03-10,11617.38,11621.29,11554.85,11602.34,1506251.0
2025-03-11,11602.34,11821.51,11602.34,11795.64,1510269.0
2025-03-12,11795.64,12249.27,11795.64,12172.67,1301456.0
2025-03-13,12172.67,12470.23,12172.67,12422.37,1317681.0
2025-03-14,12422.37,12473.42,12357.15,12419.43,1476153.0
2025-03-17,12419.43,12419.43,12302.55,12312.1,1601016.0
2025-03-18,12312.1,12331.57,12158.08,12204.13,2104988.0
2025-03-19,12204.13,12619.26,12204.13,12547.96,1722335.0
2025-03-20,12547.96,12547.96,12422.03,12472.25,1834938.0
2025-03-21,12472.25,12472.25,11995.34,12106.66,1905153.0
2025-03-24,12106.66,12278.26,12106.66,12210.61,1425252.0
2025-03-25,12210.61,12210.61,11823.88,11855.62,949513.0
2025-03-26,11855.62,11926.36,11855.62,11892.92,1368812.0
2025-03-27,11892.92,12042.63,11892.92,12027.59,1769204.0
2025-03-28,12027.59,12251.98,12027.59,12148.06,1855051.0
2025-03-31,12148.06,12148.06,12059.1,12114.65,799971.0
2025-04-01,12114.65,12251.18,12114.65,12244.73,1406088.0
2025-04-02,12244.73,12244.73,12180.01,12184.64,1846512.0
2025-04-03,12184.64,12189.73,12074.55,12085.0,978719.0
2025-04-04,12085.0,12085.0,11445.96,11476.16,1181622.0
2025-04-07,11476.16,11476.16,11045.69,11126.9,1831767.0
2025-04-08,11126.9,11193.6,11102.66,11132.07,1147201.0
2025-04-09,11132.07,11359.84,11132.07,11286.47,1489731.0
2025-04-10,11286.47,11286.47,11131.49,11207.97,864254.0
2025-04-11,11207.97,11291.14,11207.97,11271.63,1515577.0
2025-04-14,11271.63,11350.28,11271.63,11346.2,2065936.0
2025-04-15,11346.2,11346.2,11096.28,11213.25,1682782.0
2025-04-16,11213.25,11213.25,10767.14,10797.92,1565652.0
2025-04-17,10797.92,10797.92,10434.99,10486.84,1747939.0
2025-04-18,10486.84,10486.84,10414.3,10486.37,1794396.0
2025-04-21,10486.37,10486.37,10316.23,10358.48,1485740.0
2025-04-22,10358.48,10358.48,10107.88,10121.14,1601153.0
2025-04-23,10121.14,10228.06,10083.1,10161.91,1294738.0
2025-04-24,10161.91,10161.91,9865.61,9871.8,1307670.0
2025-04-25,9871.8,9924.86,9822.34,9882.94,2132203.0
2025-04-28,9882.94,10057.18,9882.94,10046.08,1414282.0
2025-04-29,10046.08,10174.84,10046.08,10164.47,1990751.0
2025-04-30,10164.47,10178.84,10120.23,10150.34,1334610.0
2025-05-01,10150.34,10363.32,10150.34,10337.01,1685987.0
2025-05-02,10337.01,10348.59,10198.08,10319.66,1968021.0
2025-05-05,10319.66,10537.87,10319.66,10466.48,1066507.0
2025-05-06,10466.48,10466.48,10137.18,10184.8,1851966.0
2025-05-07,10184.8,10184.8,10018.13,10124.74,1197842.0
2025-05-08,10124.74,10124.74,9855.28,9887.88,1381246.0
2025-05-09,9887.88,9887.88,9569.33,9608.82,1785901.0
2025-05-12,9608.82,9608.82,9235.72,9290.64,1489821.0
2025-05-13,9290.64,9720.12,9290.64,9703.48,1181142.0
2025-05-14,9703.48,10244.99,9703.48,10208.12,1562487.0
2025-05-15,10208.12,10208.12,9940.3,9940.8,1162912.0
2025-05-16,9940.8,9940.8,9792.57,9825.33,590150.0
2025-05-19,9825.33,9825.33,9705.33,9739.75,1266859.0
2025-05-20,9739.75,9739.75,9495.95,9578.66,1432176.0
2025-05-21,9578.66,9818.66,9578.66,9800.63,1168488.0
2025-05-22,9800.63,9977.15,9800.63,9940.29,1563991.0
2025-05-23,9940.29,9940.29,9838.96,9840.48,732464.0
2025-05-26,9840.48,9868.66,9732.52,9758.03,1045769.0
2025-05-27,9758.03,9874.2,9758.03,9868.95,1265693.0
2025-05-28,9868.95,9907.14,9861.79,9872.05,1795801.0
2025-05-29,9872.05,10114.13,9872.05,10036.07,2142764.0
2025-05-30,10036.07,10422.75,10036.07,10399.68,1983274.0
2025-06-02,10399.68,10499.62,10371.54,10375.35,987125.0
2025-06-03,10375.35,10515.79,10375.35,10406.76,1185934.0
2025-06-04,10406.76,10406.76,10050.24,10166.5,2150707.0
2025-06-05,10166.5,10351.73,10166.5,10343.59,1479212.0
2025-06-06,10343.59,10430.67,10320.06,10344.27,707025.0
2025-06-09,10344.27,10689.16,10344.27,10566.81,945575.0
2025-06-10,10566.81,10658.3,10491.06,10578.51,1081388.0
2025-06-11,10578.51,10765.85,10578.51,10753.86,2044120.0
2025-06-12,10753.86,10845.32,10745.48,10808.35,1466176.0
2025-06-13,10808.35,10808.35,10505.81,10563.25,1886334.0
2025-06-16,10563.25,10617.19,10551.25,10560.45,1275409.0
2025-06-17,10560.45,10716.14,10528.59,10669.66,1791652.0
2025-06-18,10669.66,10669.66,10356.41,10437.93,1530949.0
2025-06-19,10437.93,10437.93,10193.63,10211.49,1756702.0
2025-06-20,10211.49,10266.67,10181.82,10245.54,1486605.0
2025-06-23,10245.54,10245.54,10153.44,10161.04,1772589.0
2025-06-24,10161.04,10161.04,10049.58,10069.48,2155506.0
2025-06-25,10069.48,10069.48,9334.35,9405.37,491501.0
2025-06-26,9405.37,9692.25,9405.37,9687.47,1790236.0
2025-06-27,9687.47,9687.47,9403.07,9486.44,1345241.0
2025-06-30,9486.44,9486.44,9255.38,9307.27,1366172.0
2025-07-01,9307.27,9307.27,9076.38,9163.1,1106997.0
2025-07-02,9163.1,9163.1,8917.28,8932.4,1540183.0
2025-07-03,8932.4,9049.98,8897.52,9028.84,1415132.0
2025-07-04,9028.84,9376.3,9028.84,9255.66,1488532.0
2025-07-07,9255.66,9545.19,9255.66,9511.2,708347.0
2025-07-08,9511.2,9511.2,9349.14,9434.85,1353581.0
2025-07-09,9434.85,9775.13,9434.85,9760.08,745159.0
2025-07-10,9760.08,9794.63,9709.94,9760.8,1591004.0
2025-07-11,9760.8,9829.61,9760.8,9819.33,1008402.0
2025-07-14,9819.33,9819.33,9693.35,9696.49,1895829.0
2025-07-15,9696.49,9696.49,9472.88,9558.18,1563380.0
2025-07-16,9558.18,9558.18,9224.86,9293.79,1045214.0
2025-07-17,9293.79,9293.79,8936.75,9048.57,1904192.0
2025-07-18,9048.57,9362.03,9048.57,9301.33,1661375.0
2025-07-21,9301.33,9382.99,9258.22,9323.25,1860140.0
2025-07-22,9323.25,9323.25,9063.26,9098.86,1801095.0
2025-07-23,9098.86,9234.84,9098.86,9168.78,1444694.0
2025-07-24,9168.78,9168.78,8967.93,8992.27,879023.0
2025-07-25,8992.27,8992.27,8625.29,8687.92,1332009.0
2025-07-28,8687.92,8706.66,8649.77,8703.0,1216670.0
2025-07-29,8703.0,8860.64,8703.0,8845.84,634959.0
2025-07-30,8845.84,8845.84,8708.73,8747.0,1119388.0
2025-07-31,8747.0,8846.87,8747.0,8815.21,1273454.0
2025-08-01,8815.21,9037.49,8815.21,8950.01,874667.0
2025-08-04,8950.01,9552.46,8950.01,9477.08,1621758.0
2025-08-05,9477.08,9482.55,9387.57,9462.04,1872205.0
2025-08-06,9462.04,9462.04,9239.39,9295.79,1921165.0
2025-08-07,9295.79,9554.27,9295.79,9507.64,1294594.0
2025-08-08,9507.64,9507.64,9234.61,9259.83,1997806.0
2025-08-11,9259.83,9259.83,9077.64,9101.02,1886790.0
2025-08-12,9101.02,9241.79,9101.02,9240.52,2145905.0
2025-08-13,9240.52,9240.52,8859.75,8917.54,1985710.0
2025-08-14,8917.54,9105.43,8917.54,9063.34,1764872.0
2025-08-15,9063.34,9063.34,8878.32,8959.24,1023022.0
2025-08-18,8959.24,9047.11,8959.24,9024.04,1424877.0
2025-08-19,9024.04,9095.38,9024.04,9081.15,1535392.0
2025-08-20,9081.15,9081.15,8990.08,9038.19,1299362.0
2025-08-21,9038.19,9038.19,8646.8,8708.83,1340447.0
2025-08-22,8708.83,8908.8,8708.83,8908.31,1123022.0
2025-08-25,8908.31,9053.33,8908.31,8962.14,1170106.0
2025-08-26,8962.14,8962.14,8706.4,8755.85,1785355.0
2025-08-27,8755.85,8755.85,8556.5,8581.21,982519.0
2025-08-28,8581.21,8741.89,8581.21,8687.81,1583322.0
2025-08-29,8687.81,8957.22,8687.81,8932.31,1368577.0
2025-09-01,8932.31,8932.31,8755.63,8767.47,1953746.0
2025-09-02,8767.47,8945.32,8767.47,8925.54,1572352.0
2025-09-03,8925.54,9097.84,8925.54,9069.61,1583423.0
2025-09-04,9069.61,9606.45,9069.61,9560.13,2057564.0
2025-09-05,9560.13,9560.13,9184.55,9206.5,1230705.0
2025-09-08,9206.5,9206.5,9070.23,9099.85,1186341.0
2025-09-09,9099.85,9099.85,8853.62,8905.26,1459380.0
2025-09-10,8905.26,9123.34,8905.26,9087.17,2142179.0
2025-09-11,9087.17,9087.17,8832.21,8882.12,1212431.0
2025-09-12,8882.12,8978.23,8882.12,8953.45,1767505.0
2025-09-15,8953.45,9017.39,8928.19,8983.72,1984208.0
2025-09-16,8983.72,9108.81,8983.72,9082.12,908115.0
2025-09-17,9082.12,9082.12,8871.15,8878.88,1730016.0
2025-09-18,8878.88,8910.32,8833.3,8900.47,1639828.0
2025-09-19,8900.47,9100.85,8900.47,9036.05,1627076.0
2025-09-22,9036.05,9184.56,9036.05,9169.92,2412250.0
2025-09-23,9169.92,9169.92,8895.7,8981.04,1574452.0
2025-09-24,8981.04,8981.04,8856.42,8906.52,1724145.0
2025-09-25,8906.52,9271.9,8906.52,9266.83,2161556.0
2025-09-26,9266.83,9266.83,8989.19,9003.85,1270974.0
2025-09-29,9003.85,9003.85,8922.73,8930.65,1138390.0
2025-09-30,8930.65,8930.65,8698.23,8704.75,1891548.0
2025-10-01,8704.75,8820.61,8704.75,8798.23,1134057.0
2025-10-02,8798.23,8798.23,8664.29,8713.16,1758622.0
2025-10-03,8713.16,8713.16,8665.83,8678.84,1037446.0
2025-10-06,8678.84,8869.64,8678.84,8828.73,1897374.0
2025-10-07,8828.73,9109.41,8828.73,9007.58,928055.0
2025-10-08,9007.58,9007.58,8775.91,8838.65,1632462.0
2025-10-09,8838.65,8977.38,8838.65,8882.22,1120111.0
2025-10-10,8882.22,8882.22,8631.47,8637.27,883741.0
2025-10-13,8637.27,8731.72,8637.27,8715.56,1541652.0
2025-10-14,8715.56,8841.6,8715.56,8808.21,1213314.0
2025-10-15,8808.21,8992.31,8808.21,8914.35,990612.0
2025-10-16,8914.35,8937.18,8886.68,8932.84,996203.0
2025-10-17,8932.84,8932.84,8823.82,8867.34,1979955.0
2025-10-20,8867.34,8966.51,8817.05,8862.04,1676326.0
2025-10-21,8862.04,8900.82,8820.17,8821.88,1087166.0
2025-10-22,8821.88,8926.89,8820.79,8867.2,1870545.0
2025-10-23,8867.2,8911.77,8819.78,8866.26,2018714.0
2025-10-24,8866.26,8941.62,8790.33,8837.83,941018.0
2025-10-27,8837.83,8837.83,8562.91,8581.74,1736324.0
2025-10-28,8581.74,8581.74,8383.27,8457.77,1306844.0
2025-10-29,8457.77,8462.31,8428.37,8433.45,1490904.0
2025-10-30,8433.45,8530.95,8433.45,8515.45,1307903.0
2025-10-31,8515.45,8643.33,8515.45,8628.96,1553487.0
2025-11-03,8628.96,8628.96,8214.02,8259.38,1181421.0
2025-11-04,8259.38,8273.14,8122.63,8208.62,1252120.0
2025-11-05,8208.62,8208.62,8077.58,8098.82,2058336.0
2025-11-06,8098.82,8183.27,8080.78,8145.43,1613426.0
2025-11-07,8145.43,8145.43,8023.86,8030.19,1594830.0
2025-11-10,8030.19,8034.01,7943.07,8032.85,2633483.0
2025-11-11,8032.85,8107.43,8012.25,8063.06,1825252.0
2025-11-12,8063.06,8063.06,7785.09,7803.58,1572669.0
2025-11-13,7803.58,7828.14,7705.77,7742.77,1311663.0
2025-11-14,7742.77,7875.06,7742.77,7866.38,1336967.0
2025-11-17,7866.38,8081.8,7866.38,8054.78,1908018.0
2025-11-18,8054.78,8117.88,8054.78,8106.19,2432341.0
2025-11-19,8106.19,8358.41,8106.19,8241.29,985572.0
2025-11-20,8241.29,8241.29,7957.1,8017.61,1391033.0
2025-11-21,8017.61,8134.49,8001.82,8053.79,1393106.0
2025-11-24,8053.79,8053.79,7825.47,7848.54,1534009.0
2025-11-25,7848.54,8081.81,7848.54,8053.61,1478085.0
2025-11-26,8053.61,8115.53,8017.54,8073.67,1366759.0
2025-11-27,8073.67,8386.4,8073.67,8380.6,1676736.0
2025-11-28,8380.6,8380.6,8138.06,8239.69,1925704.0
2025-12-01,8239.69,8239.69,8059.63,8089.9,1304815.0
2025-12-02,8089.9,8348.9,8089.9,8324.2,1247828.0
2025-12-03,8324.2,8489.35,8324.2,8411.14,1304767.0
2025-12-04,8411.14,8487.7,8411.14,8450.95,1342030.0
2025-12-05,8450.95,8824.65,8450.95,8751.3,972675.0
2025-12-08,8751.3,8751.3,8514.76,8529.29,1469713.0
2025-12-09,8529.29,8529.29,8151.29,8295.8,1555932.0
2025-12-10,8295.8,8627.5,8295.8,8565.05,1566620.0
2025-12-11,8565.05,8708.94,8565.05,8687.65,2016428.0
2025-12-12,8687.65,9016.02,8687.65,8983.79,1567766.0
2025-12-15,8983.79,8983.79,8794.0,8806.75,1271618.0
2025-12-16,8806.75,9091.49,8806.75,9079.09,1651818.0
2025-12-17,9079.09,9209.22,9079.09,9206.4,1327041.0
2025-12-18,9206.4,9206.4,9062.42,9100.74,1411584.0
2025-12-19,9100.74,9100.74,8815.12,8856.69,1850837.0
2025-12-22,8856.69,9007.54,8853.81,8926.88,2064482.0
2025-12-23,8926.88,8941.83,8861.19,8908.75,1884474.0
2025-12-24,8908.75,8946.73,8908.75,8922.4,1791056.0
2025-12-25,8922.4,8922.4,8684.97,8765.94,2302581.0
2025-12-26,8765.94,9034.35,8765.94,8955.82,1921525.0
2025-12-29,8955.82,9309.93,8955.82,9306.9,1431875.0
2025-12-30,9306.9,9390.5,9277.15,9344.31,1302807.0
2025-12-31,9344.31,9344.31,9023.99,9117.24,1770152.0
2026-01-01,9117.24,9117.24,8820.02,8865.68,1611896.0
2026-01-02,8865.68,8865.68,8685.63,8722.39,1371760.0
2026-01-05,8722.39,8816.35,8721.66,8813.01,739371.0
2026-01-06,8813.01,8954.72,8813.01,8888.43,1300364.0
2026-01-07,8888.43,8971.85,8888.43,8922.61,1090325.0
2026-01-08,8922.61,9005.24,8861.44,8893.61,1723383.0
2026-01-09,8893.61,8893.61,8781.32,8828.94,2131118.0
2026-01-12,8828.94,8828.94,8610.02,8701.41,1161670.0
2026-01-13,8701.41,8810.87,8701.41,8797.27,1845943.0
2026-01-14,8797.27,8804.34,8738.53,8764.24,1249004.0
2026-01-15,8764.24,8764.24,8394.29,8438.23,1903012.0
2026-01-16,8438.23,8622.64,8438.23,8611.16,1579127.0
2026-01-19,8611.16,8653.5,8504.01,8578.43,1272872.0
2026-01-20,8578.43,8687.0,8578.43,8671.84,1587574.0
2026-01-21,8671.84,8878.78,8671.84,8832.63,1566345.0
2026-01-22,8832.63,8864.23,8832.63,8842.21,1731664.0
2026-01-23,8842.21,8842.21,8623.37,8637.61,1780837.0
2026-01-26,8637.61,8659.2,8521.76,8588.54,2061005.0
2026-01-27,8588.54,8854.56,8588.54,8840.58,1227162.0
2026-01-28,8840.58,8840.58,8329.65,8368.4,1419532.0
2026-01-29,8368.4,8368.4,7945.31,7954.94,1263700.0
2026-01-30,7954.94,7954.94,7734.07,7773.58,1111585.0
2026-02-02,7773.58,7773.58,7540.89,7556.22,1843752.0
2026-02-03,7556.22,7556.22,7254.79,7293.79,1636366.0
2026-02-04,7293.79,7325.47,7207.96,7288.34,1500427.0
2026-02-05,7288.34,7400.92,7288.34,7367.78,1509943.0
2026-02-06,7367.78,7737.71,7367.78,7685.17,1507780.0
2026-02-09,7685.17,7685.17,7570.88,7571.53,1547812.0
2026-02-10,7571.53,7571.53,7422.77,7464.44,1351142.0
2026-02-11,7464.44,7656.87,7464.44,7593.18,1749138.0
2026-02-12,7593.18,7630.0,7577.43,7582.5,2178821.0
2026-02-13,7582.5,7862.84,7582.5,7817.19,1199799.0
2026-02-16,7817.19,7892.03,7728.51,7806.9,1907921.0
2026-02-17,7806.9,7897.99,7806.9,7862.45,1079561.0
2026-02-18,7862.45,7899.37,7830.83,7834.37,1573196.0
2026-02-19,7834.37,8039.54,7834.37,8021.26,1670958.0
2026-02-20,8021.26,8068.54,7988.07,7993.08,1211791.0
2026-02-23,7993.08,8150.47,7993.08,8104.44,1789593.0
2026-02-24,8104.44,8447.91,8104.44,8281.36,1660203.0
2026-02-25,8281.36,8281.36,8113.92,8129.72,1459358.0
2026-02-26,8129.72,8160.76,8110.85,8142.2,1548733.0
2026-02-27,8142.2,8385.09,8142.2,8307.97,1320155.0
2026-03-02,8307.97,8362.31,8307.97,8324.76,1071132.0
2026-03-03,8324.76,8336.88,8240.71,8323.88,1667308.0
2026-03-04,8323.88,8323.88,7787.99,7858.27,1602803.0
2026-03-05,7858.27,7858.27,7798.34,7807.81,1414812.0
2026-03-06,7807.81,8007.41,7807.81,7985.14,2070504.0
2026-03-09,7985.14,8189.53,7985.14,8093.25,1288143.0
2026-03-10,8093.25,8315.29,8093.25,8269.52,1716042.0
2026-03-11,8269.52,8283.05,8256.76,8258.37,1448036.0
2026-03-12,8258.37,8563.16,8258.37,8539.78,1583366.0
2026-03-13,8539.78,8539.78,8479.02,8491.25,1646500.0
2026-03-16,8491.25,8491.25,8136.41,8205.36,1489344.0
2026-03-17,8205.36,8454.1,8205.36,8427.42,824590.0
2026-03-18,8427.42,8542.67,8426.75,8516.23,1418993.0
2026-03-19,8516.23,8624.31,8500.69,8531.76,1598378.0
2026-03-20,8531.76,8531.76,8402.37,8474.46,2141072.0
2026-03-23,8474.46,8474.46,8274.63,8295.96,2093928.0
2026-03-24,8295.96,8367.73,8291.07,8337.85,2030999.0
2026-03-25,8337.85,8383.16,8236.15,8290.5,1239616.0
2026-03-26,8290.5,8392.59,8290.5,8380.35,1799949.0
2026-03-27,8380.35,8380.35,8346.85,8378.6,1202237.0
2026-03-30,8378.6,8402.95,8339.76,8393.95,958172.0
2026-03-31,8393.95,8495.83,8381.11,8415.35,1082619.0
2026-04-01,8415.35,8415.35,8199.16,8261.92,1507800.0
2026-04-02,8261.92,8261.92,8138.84,8153.83,1350177.0
2026-04-03,8153.83,8153.83,8083.27,8096.33,1318596.0
2026-04-06,8096.33,8198.49,8096.33,8174.97,1516744.0
2026-04-07,8174.97,8174.97,7865.17,7896.82,1090878.0
2026-04-08,7896.82,7897.2,7819.62,7862.61,1906403.0
2026-04-09,7862.61,8241.3,7862.61,8192.44,1949594.0
2026-04-10,8192.44,8259.28,8192.44,8246.38,1365654.0
2026-04-13,8246.38,8246.38,7846.0,7885.22,1693438.0
2026-04-14,7885.22,7896.08,7810.38,7811.72,1614674.0
2026-04-15,7811.72,7951.6,7811.72,7934.26,1153040.0
2026-04-16,7934.26,8190.67,7934.26,8145.65,1448764.0
2026-04-17,8145.65,8145.65,8005.2,8026.54,1322050.0
2026-04-20,8026.54,8078.0,7973.94,8028.11,1851246.0
2026-04-21,8028.11,8028.11,7868.93,7918.88,786394.0
2026-04-22,7918.88,7997.27,7918.88,7971.13,1710476.0
2026-04-23,7971.13,8435.83,7971.13,8286.07,1630660.0
2026-04-24,8286.07,8286.07,8063.81,8084.95,1843996.0
2026-04-27,8084.95,8154.04,8084.95,8102.65,958548.0
2026-04-28,8102.65,8102.65,7990.58,8001.38,591308.0
2026-04-29,8001.38,8115.72,7947.63,7993.28,1630341.0
2026-04-30,7993.28,8062.28,7880.68,7928.03,1226607.0
2026-05-01,7928.03,8066.4,7928.03,8064.71,1769290.0
2026-05-04,8064.71,8095.96,8055.53,8087.95,949504.0
2026-05-05,8087.95,8117.61,7953.56,8057.02,1183739.0
2026-05-06,8057.02,8095.74,8057.02,8084.63,1671968.0
2026-05-07,8084.63,8084.63,7934.42,7943.7,2226074.0
2026-05-08,7943.7,8107.33,7943.7,8080.59,1178707.0
2026-05-11,8080.59,8120.01,7993.65,8035.62,2161667.0
2026-05-12,8035.62,8035.62,7906.29,7960.01,1205078.0
2026-05-13,7960.01,7960.01,7865.13,7882.09,1425421.0
2026-05-14,7882.09,8167.41,7882.09,8138.55,2102119.0
2026-05-15,8138.55,8138.55,7834.44,7857.55,1290642.0
2026-05-18,7857.55,7857.55,7657.24,7737.51,1549773.0
2026-05-19,7737.51,7737.51,7587.0,7642.24,1627539.0
2026-05-20,7642.24,7795.43,7642.24,7751.06,1626636.0
2026-05-21,7751.06,7781.56,7676.69,7735.5,1680248.0
2026-05-22,7735.5,7735.5,7616.89,7628.22,1888114.0
2026-05-25,7628.22,7687.33,7628.22,7673.22,1444798.0
2026-05-26,7673.22,7673.22,7544.5,7623.36,1492100.0
2026-05-27,7623.36,7699.82,7623.36,7681.69,1331557.0
2026-05-28,7681.69,7681.69,7569.82,7625.5,1065427.0
2026-05-29,7625.5,7646.82,7622.4,7629.17,1151407.0
2026-06-01,7629.17,7699.37,7629.17,7690.2,1129886.0
2026-06-02,7690.2,7690.2,7605.76,7614.17,1450744.0
2026-06-03,7614.17,7614.17,7362.58,7464.01,688834.0
2026-06-04,7464.01,7464.01,7309.29,7387.9,1705512.0
2026-06-05,7387.9,7475.59,7387.9,7434.57,717962.0
2026-06-08,7434.57,7484.44,7377.39,7474.69,1211615.0
2026-06-09,7474.69,7727.46,7474.69,7664.9,1553036.0
2026-06-10,7664.9,7828.43,7664.9,7795.51,1539018.0
2026-06-11,7795.51,7795.51,7660.23,7695.58,1454921.0
2026-06-12,7695.58,7695.58,7406.58,7450.26,1980763.0
2026-06-15,7450.26,7655.26,7450.26,7648.26,1397903.0
2026-06-16,7648.26,7743.75,7648.26,7710.57,961833.0
2026-06-17,7710.57,7948.1,7710.57,7925.4,1520770.0
2026-06-18,7925.4,7978.09,7835.78,7886.41,824744.0
2026-06-19,7886.41,8215.4,7886.41,8203.57,1265986.0
2026-06-22,8203.57,8203.57,7843.54,7876.89,1703996.0
2026-06-23,7876.89,8053.12,7876.89,8009.17,1934285.0
2026-06-24,8009.17,8009.17,7624.05,7658.38,1540594.0
2026-06-25,7658.38,7658.38,7504.35,7525.04,1645137.0
2026-06-26,7525.04,7525.04,7424.05,7447.21,1292062.0
2026-06-29,7447.21,7630.85,7447.21,7623.49,981036.0
2026-06-30,7623.49,7926.13,7623.49,7857.67,1410181.0
2026-07-01,7857.67,7857.67,7682.75,7740.11,2195578.0
2026-07-02,7740.11,7740.11,7618.97,7705.8,2186047.0
2026-07-03,7705.8,7705.8,7539.07,7543.81,1793622.0
2026-07-06,7543.81,7877.36,7543.81,7775.9,1307936.0
2026-07-07,7775.9,7775.9,7639.04,7676.09,1881956.0
2026-07-08,7676.09,7861.45,7676.09,7773.1,2082675.0
2026-07-09,7773.1,7773.1,7566.7,7692.56,1470427.0
2026-07-10,7692.56,8001.17,7692.56,7913.86,1326037.0
