timestamp,open,high,low,close,volume
2025-02-20,57.18,57.18,55.88,56.22,2281375.0
2025-02-21,56.22,56.22,55.59,55.66,867023.0
2025-02-24,55.66,55.66,54.45,54.61,1333285.0
2025-02-25,54.61,55.08,54.52,54.66,2561225.0
2025-02-26,54.66,54.67,54.28,54.41,2102627.0
2025-02-27,54.41,54.41,53.49,54.02,1211675.0
2025-02-28,54.02,54.11,53.81,53.95,1149902.0
2025-03-03,53.95,56.02,53.95,55.95,1296630.0
2025-03-04,55.95,56.0,55.66,55.73,1140453.0
2025-03-05,55.73,55.73,54.72,54.94,1535227.0
2025-03-06,54.94,54.94,52.42,52.48,1294943.0
2025-03-07,52.48,52.48,51.43,51.45,2094824.0
2025-03-10,51.45,51.45,49.74,50.03,1633783.0
2025-03-11,50.03,50.09,49.95,49.95,1459574.0
2025-03-12,49.95,49.95,47.22,47.78,2016423.0
2025-03-13,47.78,48.81,47.78,48.58,2479459.0
2025-03-14,48.58,48.58,47.89,47.99,1405320.0
2025-03-17,47.99,47.99,46.83,46.94,573690.0
2025-03-18,46.94,47.55,46.94,47.46,1332309.0
2025-03-19,47.46,50.82,47.46,50.32,1782082.0
2025-03-20,50.32,53.02,50.32,52.7,1133188.0
2025-03-21,52.7,54.11,52.7,54.08,2212794.0
2025-03-24,54.08,54.34,53.04,53.4,1374552.0
2025-03-25,53.4,55.59,53.4,55.35,1552252.0
2025-03-26,55.35,55.99,55.35,55.86,1578757.0
2025-03-27,55.86,57.1,55.86,56.59,998808.0
2025-03-28,56.59,56.85,56.19,56.64,829831.0
2025-03-31,56.64,57.66,56.64,57.29,1808465.0
2025-04-01,57.29,57.74,57.29,57.56,1770311.0
2025-04-02,57.56,57.77,57.5,57.52,507523.0
2025-04-03,57.52,57.52,56.45,56.95,1541820.0
2025-04-04,56.95,56.95,56.61,56.82,1731615.0
2025-04-07,56.82,56.82,55.31,55.73,1118054.0
2025-04-08,55.73,55.73,55.29,55.53,1331786.0
2025-04-09,55.53,55.53,54.84,54.96,1671648.0
2025-04-10,54.96,55.41,54.6,54.96,1754730.0
2025-04-11,54.96,54.96,53.52,53.63,1259109.0
2025-04-14,53.63,54.22,53.58,53.68,1381734.0
2025-04-15,53.68,53.68,51.76,52.11,1742950.0
2025-04-16,52.11,53.5,52.11,53.34,1482020.0
2025-04-17,53.34,54.15,53.34,53.92,1474654.0
2025-04-18,53.92,54.74,53.92,54.33,1758527.0
2025-04-21,54.33,55.11,54.33,54.78,1463258.0
2025-04-22,54.78,56.07,54.78,55.93,899378.0
2025-04-23,55.93,55.93,54.3,54.32,974525.0
2025-04-24,54.32,55.38,54.31,55.29,2000000.0
2025-04-25,55.29,55.74,55.29,55.69,1458939.0
2025-04-28,55.69,55.69,54.02,54.1,398117.0
2025-04-29,54.1,54.1,53.12,53.43,1482378.0
2025-04-30,53.43,55.56,53.43,55.04,1926838.0
2025-05-01,55.04,55.04,54.16,54.33,1196070.0
2025-05-02,54.33,55.3,54.33,54.94,1383689.0
2025-05-05,54.94,55.0,54.69,54.97,1547939.0
2025-05-06,54.97,54.97,53.75,54.35,1351555.0
2025-05-07,54.35,54.68,54.26,54.38,2429482.0
2025-05-08,54.38,54.47,54.19,54.31,1111776.0
2025-05-09,54.31,55.23,54.31,54.56,1526671.0
2025-05-12,54.56,54.85,54.38,54.8,1140551.0
2025-05-13,54.8,56.7,54.8,56.54,1668432.0
2025-05-14,56.54,57.68,56.54,57.01,1664467.0
2025-05-15,57.01,57.12,56.48,56.52,1151795.0
2025-05-16,56.52,56.52,55.04,55.16,1806161.0
2025-05-19,55.16,56.57,55.16,56.18,1832597.0
2025-05-20,56.18,59.06,56.18,58.74,895745.0
2025-05-21,58.74,58.74,56.95,57.88,1529471.0
2025-05-22,57.88,59.7,57.88,59.51,1158378.0
2025-05-23,59.51,59.51,58.52,58.94,1969613.0
2025-05-26,58.94,58.94,56.53,56.7,2095658.0
2025-05-27,56.7,58.3,56.7,57.58,1099457.0
2025-05-28,57.58,57.58,57.01,57.02,1769438.0
2025-05-29,57.02,57.02,55.39,55.48,1355608.0
2025-05-30,55.48,55.59,55.32,55.38,2094603.0
2025-06-02,55.38,55.38,53.39,53.6,2126963.0
2025-06-03,53.6,53.8,52.75,53.39,1604217.0
2025-06-04,53.39,53.39,51.34,52.08,1590521.0
2025-06-05,52.08,52.63,52.08,52.6,1498772.0
2025-06-06,52.6,53.11,52.48,52.68,2352393.0
2025-06-09,52.68,52.68,50.69,50.97,1836712.0
2025-06-10,50.97,50.97,50.13,50.48,1462264.0
2025-06-11,50.48,53.34,50.48,52.82,1645835.0
2025-06-12,52.82,53.87,52.82,53.71,1764795.0
2025-06-13,53.71,54.01,53.71,53.83,2432466.0
2025-06-16,53.83,53.83,52.7,52.86,1792697.0
2025-06-17,52.86,52.86,50.97,51.42,1502560.0
2025-06-18,51.42,51.42,50.77,51.12,561179.0
2025-06-19,51.12,51.12,50.12,50.39,2120169.0
2025-06-20,50.39,51.61,50.39,51.19,1565440.0
2025-06-23,51.19,51.19,49.71,49.79,1537850.0
2025-06-24,49.79,51.78,49.79,51.17,907748.0
2025-06-25,51.17,51.17,49.45,49.51,2122646.0
2025-06-26,49.51,50.72,49.51,50.7,1896717.0
2025-06-27,50.7,50.7,49.67,50.01,1548743.0
2025-06-30,50.01,51.31,50.01,51.29,1536537.0
2025-07-01,51.29,51.7,50.31,50.87,1578763.0
2025-07-02,50.87,50.87,49.92,50.04,1397795.0
2025-07-03,50.04,50.62,50.04,50.52,1956891.0
2025-07-04,50.52,51.07,50.52,50.85,1733251.0
2025-07-07,50.85,50.85,49.56,49.78,1482447.0
2025-07-08,49.78,49.78,48.68,49.02,849628.0
2025-07-09,49.02,49.19,48.79,49.06,1849042.0
2025-07-10,49.06,49.21,49.03,49.2,1914581.0
2025-07-11,49.2,49.2,47.12,47.64,1182247.0
2025-07-14,47.64,48.82,47.64,48.61,1572834.0
2025-07-15,48.61,50.46,48.61,50.0,1518940.0
2025-07-16,50.0,52.37,50.0,52.05,1195462.0
2025-07-17,52.05,54.56,52.05,54.41,2438144.0
2025-07-18,54.41,54.41,52.8,52.87,1107832.0
2025-07-21,52.87,53.54,52.87,53.45,2257523.0
2025-07-22,53.45,53.45,51.46,51.72,2084866.0
2025-07-23,51.72,54.44,51.72,53.7,1034696.0
2025-07-24,53.7,54.09,53.5,54.07,1794218.0
2025-07-25,54.07,54.07,52.78,53.09,1387465.0
2025-07-28,53.09,53.22,53.0,53.14,2739324.0
2025-07-29,53.14,53.14,51.85,52.16,1346264.0
2025-07-30,52.16,52.16,51.16,51.52,1784801.0
2025-07-31,51.52,52.5,51.52,52.02,1614122.0
2025-08-01,52.02,52.12,51.67,51.69,1151663.0
2025-08-04,51.69,51.81,51.68,51.79,1852809.0
2025-08-05,51.79,51.9,51.6,51.73,1903269.0
2025-08-06,51.73,51.73,50.47,50.75,1561413.0
2025-08-07,50.75,52.14,50.75,51.91,1852204.0
2025-08-08,51.91,51.95,51.08,51.66,1936638.0
2025-08-11,51.66,54.54,51.66,54.04,1393462.0
2025-08-12,54.04,54.04,53.5,53.62,1942443.0
2025-08-13,53.62,54.83,53.62,54.69,1718950.0
2025-08-14,54.69,55.57,54.69,55.45,2060134.0
2025-08-15,55.45,55.45,54.64,54.86,1712317.0
2025-08-18,54.86,55.9,54.86,55.81,1004967.0
2025-08-19,55.81,55.81,55.08,55.34,773636.0
2025-08-20,55.34,55.98,55.34,55.95,2376310.0
2025-08-21,55.95,56.54,55.4,56.26,1267552.0
2025-08-22,56.26,56.33,55.39,55.83,1529586.0
2025-08-25,55.83,56.23,55.77,55.9,1134728.0
2025-08-26,55.9,57.29,55.9,57.0,1224879.0
2025-08-27,57.0,57.0,56.06,56.42,1370463.0
2025-08-28,56.42,56.48,55.99,56.13,2093981.0
2025-08-29,56.13,57.54,56.13,56.98,1754240.0
2025-09-01,56.98,56.98,56.14,56.43,967572.0
2025-09-02,56.43,56.69,56.17,56.56,1473317.0
2025-09-03,56.56,56.56,55.03,55.48,1205705.0
2025-09-04,55.48,55.48,53.17,53.61,2156647.0
2025-09-05,53.61,53.61,51.68,52.14,1848485.0
2025-09-08,52.14,52.14,51.56,51.62,1403938.0
2025-09-09,51.62,53.23,51.62,53.18,1894309.0
2025-09-10,53.18,54.37,53.18,54.3,1520499.0
2025-09-11,54.3,54.3,52.64,53.0,1246338.0
2025-09-12,53.0,53.0,51.96,52.02,972128.0
2025-09-15,52.02,52.02,50.94,51.08,1528896.0
2025-09-16,51.08,51.08,48.32,48.84,2133517.0
2025-09-17,48.84,49.59,48.84,49.39,1575431.0
2025-09-18,49.39,49.39,47.87,48.29,1734081.0
2025-09-19,48.29,48.29,47.91,47.96,1316176.0
2025-09-22,47.96,49.12,47.96,48.78,1284982.0
2025-09-23,48.78,49.54,48.78,49.52,1710188.0
2025-09-24,49.52,49.52,47.18,47.21,1904990.0
2025-09-25,47.21,48.14,47.21,47.77,1540272.0
2025-09-26,47.77,47.77,47.07,47.3,1282688.0
2025-09-29,47.3,47.32,47.13,47.14,772546.0
2025-09-30,47.14,47.61,47.14,47.56,1314601.0
2025-10-01,47.56,47.56,47.04,47.09,2294620.0
2025-10-02,47.09,47.09,45.47,45.78,1185302.0
2025-10-03,45.78,45.78,44.86,45.07,1042442.0
2025-10-06,45.07,46.03,45.07,45.63,2027924.0
2025-10-07,45.63,46.14,45.63,46.07,1730390.0
2025-10-08,46.07,47.05,46.07,46.66,1471704.0
2025-10-09,46.66,47.48,46.66,47.27,2022615.0
2025-10-10,47.27,47.27,46.45,46.81,1499679.0
2025-10-13,46.81,46.81,46.19,46.31,1902483.0
2025-10-14,46.31,47.23,46.31,47.15,1513043.0
2025-10-15,47.15,48.81,47.15,48.13,1484028.0
2025-10-16,48.13,48.13,47.57,47.75,1108647.0
2025-10-17,47.75,48.0,47.75,47.97,1168326.0
2025-10-20,47.97,48.15,47.64,47.8,1885135.0
2025-10-21,47.8,48.22,47.6,47.73,1439729.0
2025-10-22,47.73,49.32,47.73,48.99,1157389.0
2025-10-23,48.99,49.21,48.99,49.13,1006591.0
2025-10-24,49.13,49.61,49.13,49.6,915349.0
2025-10-27,49.6,49.6,48.24,48.5,1615033.0
2025-10-28,48.5,49.23,48.43,48.94,1473752.0
2025-10-29,48.94,49.63,48.87,49.1,1304944.0
2025-10-30,49.1,49.18,48.69,48.77,1689222.0
2025-10-31,48.77,49.16,48.71,48.97,1635481.0
2025-11-03,48.97,49.1,48.54,48.75,2058543.0
2025-11-04,48.75,48.8,48.04,48.57,594081.0
2025-11-05,48.57,48.57,47.9,48.4,1337271.0
2025-11-06,48.4,51.52,48.4,51.06,1345479.0
2025-11-07,51.06,51.76,51.06,51.59,770869.0
2025-11-10,51.59,52.18,51.31,51.71,1534748.0
2025-11-11,51.71,51.92,51.19,51.6,1668405.0
2025-11-12,51.6,52.05,51.6,51.95,1468363.0
2025-11-13,51.95,53.01,51.95,52.89,1390477.0
2025-11-14,52.89,54.74,52.89,54.73,855669.0
2025-11-17,54.73,54.73,53.11,53.18,1612511.0
2025-11-18,53.18,53.18,52.27,52.47,1618079.0
2025-11-19,52.47,52.84,52.04,52.26,1947524.0
2025-11-20,52.26,52.26,50.91,51.17,2003855.0
2025-11-21,51.17,51.67,51.17,51.63,1066253.0
2025-11-24,51.63,53.54,51.63,53.1,1505304.0
2025-11-25,53.1,53.86,53.1,53.8,1302878.0
2025-11-26,53.8,53.8,53.21,53.45,1368681.0
2025-11-27,53.45,53.45,52.53,53.0,2124073.0
2025-11-28,53.0,53.84,53.0,53.56,2082880.0
2025-12-01,53.56,54.2,53.56,53.73,1482134.0
2025-12-02,53.73,53.73,53.11,53.18,2097079.0
2025-12-03,53.18,54.86,53.18,54.83,412939.0
2025-12-04,54.83,54.83,54.04,54.33,1669240.0
2025-12-05,54.33,54.44,54.03,54.29,2260784.0
2025-12-08,54.29,55.96,54.29,55.52,1286212.0
2025-12-09,55.52,56.16,55.52,56.16,1490057.0
2025-12-10,56.16,56.16,55.38,55.46,945831.0
2025-12-11,55.46,56.43,55.46,56.14,769028.0
2025-12-12,56.14,56.68,56.14,56.6,966229.0
2025-12-15,56.6,56.6,54.38,54.45,1701760.0
2025-12-16,54.45,54.52,53.97,54.39,1321716.0
2025-12-17,54.39,54.39,52.7,52.93,777380.0
2025-12-18,52.93,52.93,52.08,52.46,1446864.0
2025-12-19,52.46,52.72,51.83,52.46,1787283.0
2025-12-22,52.46,53.76,52.46,53.65,1806230.0
2025-12-23,53.65,53.65,51.66,52.58,1335513.0
2025-12-24,52.58,53.17,52.58,53.1,1102166.0
2025-12-25,53.1,53.1,51.99,52.05,508952.0
2025-12-26,52.05,52.15,51.87,52.09,1628422.0
2025-12-29,52.09,52.49,52.09,52.46,1038951.0
2025-12-30,52.46,52.46,51.21,51.62,1815302.0
2025-12-31,51.62,52.95,51.62,52.75,1285149.0
2026-01-01,52.75,52.75,52.14,52.3,2195564.0
2026-01-02,52.3,52.3,50.92,51.31,933103.0
2026-01-05,51.31,51.31,51.0,51.16,886110.0
2026-01-06,51.16,51.47,51.1,51.38,1720201.0
2026-01-07,51.38,51.38,49.87,50.05,2113002.0
2026-01-08,50.05,50.18,49.91,50.03,899641.0
2026-01-09,50.03,51.97,50.03,51.32,1399283.0
2026-01-12,51.32,51.41,50.85,51.22,1998976.0
2026-01-13,51.22,51.62,50.98,50.99,1403238.0
2026-01-14,50.99,51.52,50.84,51.29,1746654.0
2026-01-15,51.29,51.29,50.66,50.94,1605004.0
2026-01-16,50.94,50.94,49.48,49.64,1726822.0
2026-01-19,49.64,50.93,49.64,50.69,1216150.0
2026-01-20,50.69,50.69,50.25,50.4,1272730.0
2026-01-21,50.4,50.4,49.04,49.44,2248930.0
2026-01-22,49.44,50.54,49.44,50.24,1161736.0
2026-01-23,50.24,50.24,49.07,49.48,1820672.0
2026-01-26,49.48,49.56,49.2,49.44,1838571.0
2026-01-27,49.44,50.07,49.44,49.96,435886.0
2026-01-28,49.96,50.37,49.96,50.34,1570884.0
2026-01-29,50.34,51.08,50.34,50.86,1483432.0
2026-01-30,50.86,51.65,50.86,51.27,2026767.0
2026-02-02,51.27,51.27,49.44,49.95,1528711.0
2026-02-03,49.95,51.3,49.95,50.69,1200674.0
2026-02-04,50.69,51.76,50.69,51.74,1866807.0
2026-02-05,51.74,53.44,51.74,52.89,1493442.0
2026-02-06,52.89,52.89,51.75,51.77,1314507.0
2026-02-09,51.77,51.77,50.93,51.04,1507038.0
2026-02-10,51.04,52.67,51.04,52.66,1997639.0
2026-02-11,52.66,53.93,52.66,53.7,1132110.0
2026-02-12,53.7,54.18,53.7,54.16,1621010.0
2026-02-13,54.16,54.48,54.04,54.36,1323326.0
2026-02-16,54.36,55.21,54.36,55.16,1847124.0
2026-02-17,55.16,56.2,55.16,55.71,1151482.0
2026-02-18,55.71,55.8,55.5,55.67,2165514.0
2026-02-19,55.67,55.67,54.94,55.13,1884794.0
2026-02-20,55.13,55.13,53.79,54.0,1439857.0
2026-02-23,54.0,54.0,53.58,53.72,1660281.0
2026-02-24,53.72,53.72,52.92,52.95,1391560.0
2026-02-25,52.95,53.69,52.95,53.45,1663844.0
2026-02-26,53.45,53.45,52.56,52.67,1221412.0
2026-02-27,52.67,52.96,52.67,52.95,1748056.0
2026-03-02,52.95,53.2,52.4,52.96,1670567.0
2026-03-03,52.96,53.12,52.64,53.08,503754.0
2026-03-04,53.08,54.89,53.08,54.44,1905870.0
2026-03-05,54.44,54.44,53.54,53.58,2231061.0
2026-03-06,53.58,54.0,53.58,53.98,1251001.0
2026-03-09,53.98,56.14,53.98,55.61,1184693.0
2026-03-10,55.61,56.92,55.61,56.82,1954627.0
2026-03-11,56.82,57.64,56.82,57.33,1611709.0
2026-03-12,57.33,57.94,57.33,57.72,1799179.0
2026-03-13,57.72,58.03,57.72,57.97,1295470.0
2026-03-16,57.97,57.99,57.54,57.65,1455569.0
2026-03-17,57.65,57.74,57.33,57.55,2289778.0
2026-03-18,57.55,57.55,55.77,55.97,825951.0
2026-03-19,55.97,57.97,55.97,57.93,1888302.0
2026-03-20,57.93,57.93,55.07,55.4,1494036.0
2026-03-23,55.4,56.1,55.4,55.83,2334556.0
2026-03-24,55.83,56.03,55.51,55.92,1473879.0
2026-03-25,55.92,57.74,55.92,56.4,1470093.0
2026-03-26,56.4,56.4,55.63,55.93,683333.0
2026-03-27,55.93,59.88,55.93,59.47,2260150.0
2026-03-30,59.47,60.14,59.45,59.81,845585.0
2026-03-31,59.81,60.99,59.81,60.55,919518.0
2026-04-01,60.55,60.86,60.55,60.82,575209.0
2026-04-02,60.82,60.82,58.99,59.39,2601262.0
2026-04-03,59.39,60.71,59.39,60.43,1932875.0
2026-04-06,60.43,61.33,60.43,61.19,1979717.0
2026-04-07,61.19,63.95,61.19,63.94,1701768.0
2026-04-08,63.94,64.21,63.18,63.37,1206568.0
2026-04-09,63.37,65.13,63.37,65.06,1156976.0
2026-04-10,65.06,67.2,65.06,66.55,1405102.0
2026-04-13,66.55,67.96,66.55,67.82,1701054.0
2026-04-14,67.82,68.54,67.67,68.36,1275481.0
2026-04-15,68.36,70.45,68.36,70.3,2435888.0
2026-04-16,70.3,70.3,69.13,69.2,1223324.0
2026-04-17,69.2,69.2,68.27,68.49,2072401.0
2026-04-20,68.49,70.54,68.49,70.05,1191691.0
2026-04-21,70.05,70.05,66.47,66.57,1477727.0
2026-04-22,66.57,66.57,63.93,64.19,1442743.0
2026-04-23,64.19,64.19,61.06,61.45,2011469.0
2026-04-24,61.45,62.78,61.35,61.73,2224106.0
2026-04-27,61.73,63.71,61.73,63.39,859856.0
2026-04-28,63.39,63.39,62.47,62.47,1649882.0
2026-04-29,62.47,62.65,62.1,62.47,1503180.0
2026-04-30,62.47,63.1,61.8,62.13,1190665.0
2026-05-01,62.13,62.13,60.68,61.02,1771986.0
2026-05-04,61.02,62.6,61.02,62.2,1279996.0
2026-05-05,62.2,64.7,62.2,64.37,1836582.0
2026-05-06,64.37,64.91,64.37,64.87,1840234.0
2026-05-07,64.87,65.19,64.57,64.7,1394376.0
2026-05-08,64.7,64.7,63.15,63.24,1510866.0
2026-05-11,63.24,64.05,63.24,63.97,1350651.0
2026-05-12,63.97,64.84,63.97,64.69,2074858.0
2026-05-13,64.69,64.96,64.31,64.34,1823773.0
2026-05-14,64.34,64.52,63.73,64.39,1166343.0
2026-05-15,64.39,65.41,64.39,65.11,1646804.0
2026-05-18,65.11,65.11,64.17,64.2,1586813.0
2026-05-19,64.2,65.01,64.08,64.73,1879500.0
2026-05-20,64.73,64.73,63.71,64.28,1540277.0
2026-05-21,64.28,65.92,64.28,65.65,2264016.0
2026-05-22,65.65,65.65,64.66,64.7,1945867.0
2026-05-25,64.7,65.18,64.27,64.87,1752366.0
2026-05-26,64.87,64.87,64.35,64.62,1915246.0
2026-05-27,64.62,66.43,64.62,66.33,1246594.0
2026-05-28,66.33,67.31,66.14,66.93,1322229.0
2026-05-29,66.93,66.93,64.07,64.22,1524107.0
2026-06-01,64.22,66.26,64.22,65.9,1488655.0
2026-06-02,65.9,67.11,65.9,66.54,1361121.0
2026-06-03,66.54,66.85,65.53,66.6,1395021.0
2026-06-04,66.6,67.06,65.81,66.87,2052362.0
2026-06-05,66.87,66.87,62.17,62.67,956431.0
2026-06-08,62.67,63.37,62.43,62.55,1423497.0
2026-06-09,62.55,62.55,61.47,61.61,1785522.0
2026-06-10,61.61,61.61,59.09,59.21,955910.0
2026-06-11,59.21,59.21,57.83,58.0,1616010.0
2026-06-12,58.0,58.0,55.64,56.35,1163049.0
2026-06-15,56.35,56.35,55.8,55.89,1982760.0
2026-06-16,55.89,55.89,54.98,55.27,1809231.0
2026-06-17,55.27,55.27,55.02,55.05,1720099.0
2026-06-18,55.05,55.05,53.09,53.75,1702597.0
2026-06-19,53.75,53.75,53.36,53.38,599438.0
2026-06-22,53.38,53.61,53.38,53.57,1190109.0
2026-06-23,53.57,53.71,53.3,53.35,1328415.0
2026-06-24,53.35,53.88,53.35,53.75,1430198.0
2026-06-25,53.75,54.39,53.75,54.16,1787723.0
2026-06-26,54.16,54.67,54.16,54.46,912296.0
2026-06-29,54.46,55.26,54.44,54.61,1065748.0
2026-06-30,54.61,55.37,54.61,55.13,1490781.0
2026-07-01,55.13,57.06,55.13,56.5,1547351.0
2026-07-02,56.5,58.16,56.5,57.59,1941679.0
2026-07-03,57.59,59.44,57.59,59.17,2236565.0
2026-07-06,59.17,59.17,57.44,57.51,1569972.0
2026-07-07,57.51,57.51,56.15,56.45,2226456.0
2026-07-08,56.45,56.45,55.2,55.57,2226131.0
2026-07-09,55.57,56.08,55.5,55.58,1885886.0
2026-07-10,55.58,56.72,55.58,56.35,1327473.0
